year,state,p_poor_mental,gun_suicides,population,fem_fs_s,male_fs_s,mean_fs_s
2012,North Dakota,0.0638609715242881,63,702087,0.388888889,0.643678161,0.516283525
2012,Ohio,0.11769766168765151,784,11550839,0.322884013,0.556827473,0.439855743
2012,Oklahoma,0.1257113949664854,411,3817054,0.514492754,0.639097744,0.576795249
2012,Oregon,0.11624326404926867,367,3899116,0.284883721,0.576086957,0.43048533899999997
2012,Pennsylvania,0.10426904176904177,819,12771854,0.278287462,0.551515152,0.414901307
2012,Rhode Island,0.11686143572621036,17,1052901,0.111111111,0.294871795,0.202991453
2012,South Carolina,0.11361817890862538,433,4720760,0.460122699,0.701960784,0.5810417415
2012,South Dakota,0.07497741644083107,75,834441,0.375,0.572649573,0.4738247865
2012,Tennessee,0.12767805442964678,626,6454306,0.463768116,0.687418936,0.575593526
2012,Texas,0.10052613903503863,1744,26071655,0.408427877,0.616528926,0.5124784015
2012,Utah,0.09044033393354067,283,2855782,0.239316239,0.58891455,0.4141153945
2012,Vermont,0.10277870773351189,49,626444,0.090909091,0.644736842,0.3678229665
2012,Virginia,0.09356886558101021,587,8192048,0.334763948,0.613253012,0.47400848
2012,Washington,0.0968659084898175,529,6895226,0.285067873,0.570379437,0.42772365500000004
2012,West Virginia,0.14175741644761547,198,1856560,0.424657534,0.660079051,0.5423682925
2012,Wisconsin,0.09146457895741837,348,5726177,0.152866242,0.57243816300000006,0.3626522025
2012,Wyoming,0.08871620527764287,102,576765,0.375,0.647482014,0.511241007
2013,Alabama,0.13798547521313545,504,4829479,0.562091503,0.735915493,0.649003498
2013,Alaska,0.07902330743618202,120,736879,0.5,0.751824818,0.625912409
2013,Arizona,0.10526315789473684,655,6624617,0.361940299,0.623463687,0.492701993
2013,Arkansas,0.12200817279626386,322,2958663,0.505263158,0.650831354,0.5780472560000001
2013,California,0.11034180543382997,1571,38335203,0.200424178,0.448410123,0.3244171505
2013,Colorado,0.08302980747788598,489,5267603,0.256809339,0.564,0.4104046695
2013,Connecticut,0.09483667017913593,86,3596003,0.068493151,0.338521401,0.20350727600000001
2013,Delaware,0.10167510712894429,60,925395,0.290322581,0.56043956,0.42538107049999996
2013,District of Columbia,0.07719370860927152,0,649165,NA,NA,NA
2013,Florida,0.11520751196316249,1566,19582022,0.380607815,0.582476531,0.481542173
2013,Georgia,0.10085191681282886,747,9984938,0.459259259,0.661358811,0.560309035
2013,Hawaii,0.08043171013747911,23,1406481,0.075,0.190839695,0.1329198475
2013,Idaho,0.0977729494839761,200,1612011,0.453125,0.700819672,0.576972336
2013,Illinois,0.0900431344356578,496,12879505,0.204697987,0.425219941,0.314958964
2013,Indiana,0.1048770816812054,523,6569102,0.375661376,0.598675497,0.48716843649999997
2013,Iowa,0.07346736162819559,221,3091930,0.277108434,0.543956044,0.410532239
2013,Kansas,0.08601776075222009,241,2892821,0.3125,0.626086957,0.4692934785
2013,Kentucky,0.13289097779006542,453,4400477,0.570469799,0.666666667,0.618568233
2013,Louisiana,0.10569263648727414,408,4626402,0.550847458,0.737634409,0.6442409335
2013,Maine,0.10012578616352201,137,1329076,0.307692308,0.626943005,0.4673176565
2013,Maryland,0.08787855074731982,257,5931129,0.225806452,0.514606742,0.370206597
2013,Massachusetts,0.10891022174148188,112,6706786,0.039473684,0.252380952,0.145927318
2013,Michigan,0.10007142290294421,674,9898982,0.253571429,0.59408867,0.42383004950000003
2013,Minnesota,0.07515185760700664,339,5418521,0.282758621,0.559099437,0.42092902899999995
2013,Mississippi,0.12016990956426418,279,2990482,0.626506024,0.744262295,0.6853841595
2013,Missouri,0.11297666476949346,556,6042711,0.366492147,0.631989597,0.499240872
2013,Montana,0.09335145306293122,147,1014314,0.459016393,0.653846154,0.5564312735
2013,Nebraska,0.07217715672923204,102,1868559,0.244444444,0.571428571,0.4079365075
2013,Nevada,0.10393763741754947,292,2786464,0.333333333,0.602409639,0.467871486
2013,New Hampshire,0.09595484477892756,81,1322687,0.136363636,0.531914894,0.334139265
2013,New Jersey,0.09956909818405664,194,8899162,0.101796407,0.3,0.20089820349999998
2013,New Mexico,0.10803142732431252,222,2085193,0.296296296,0.588235294,0.44226579499999996
2013,New York,0.0995418098510882,465,19673546,0.081683168,0.336710834,0.209197001
2013,North Carolina,0.10836589289818432,771,9841590,0.403389831,0.659251769,0.5313208
2013,North Dakota,0.06275436523565708,76,724019,0.2,0.666666667,0.43333333350000003
2013,Ohio,0.11113947749127734,800,11570022,0.312684366,0.584667228,0.44867579700000004
2013,Oklahoma,0.12459945772738476,433,3852415,0.529850746,0.68173258,0.605791663
2013,Oregon,0.11056133765569015,389,3925751,0.345679012,0.621268657,0.48347383450000003
2013,Pennsylvania,0.10622710622710622,918,12781338,0.320954907,0.564847626,0.44290126650000006
2013,Rhode Island,0.10049782202862477,26,1053033,0.133333333,0.294117647,0.21372549
2013,South Carolina,0.103894867155509,470,4767894,0.47260274,0.729090909,0.6008468245
2013,South Dakota,0.06702845409210913,68,844922,0.217391304,0.532258065,0.37482468449999995
2013,Tennessee,0.12169033841837629,676,6494821,0.485,0.697590361,0.5912951805
2013,Texas,0.0905318747642399,1780,26473525,0.417040359,0.628033473,0.522536916
2013,Utah,0.0943531093638313,295,2902663,0.2734375,0.576496674,0.424967087
2013,Vermont,0.08741868951293034,56,627140,0.366666667,0.585365854,0.4760162605
2013,Virginia,0.09553603657802912,601,8262692,0.415254237,0.601674641,0.508464439
2013,Washington,0.09602468687602106,483,6968006,0.290836653,0.528350515,0.409593584
2013,West Virginia,0.1431528113142463,225,1853231,0.377358491,0.759259259,0.568308875
2013,Wisconsin,0.0918007662835249,437,5742854,0.240506329,0.576589595,0.408547962
2013,Wyoming,0.08039647577092511,89,582684,0.529411765,0.714285714,0.6218487395
2014,Alabama,0.13688930847297617,479,4843214,0.595890411,0.688927944,0.6424091775
2014,Alaska,0.0766721044045677,115,736705,0.413793103,0.746376812,0.5800849575
2014,Arizona,0.09478575821772706,683,6719993,0.377926421,0.603174603,0.490550512
2014,Arkansas,0.11902439024390243,323,2966912,0.513761468,0.657635468,0.5856984679999999
2014,California,0.10264900662251655,1582,38680810,0.191836735,0.431045145,0.31144094
2014,Colorado,0.07977553651323273,539,5349648,0.283333333,0.558718861,0.42102609700000004
2014,Connecticut,0.0875223271242664,120,3591873,0.106796117,0.413043478,0.2599197975
2014,Delaware,0.10159409945277183,59,934948,0.076923077,0.57,0.3234615385
2014,District of Columbia,0.08139243676433759,13,659005,NA,NA,NA
2014,Florida,0.10467309304274937,1538,19888741,0.319660537,0.563573883,0.44161721
2014,Georgia,0.10911712866527801,841,10087231,0.513513514,0.68968969,0.601601602
2014,Hawaii,0.07785346865007646,29,1416349,0.073170732,0.18404908,0.128609906
2014,Idaho,0.09262020126723816,182,1633532,0.3625,0.6375,0.5
2014,Illinois,0.08581121532628218,533,12867544,0.177083333,0.434234234,0.3056587835
2014,Indiana,0.10678749111584933,528,6595233,0.34375,0.611111111,0.4774305555
2014,Iowa,0.07381041588609966,194,3108030,0.25,0.532110092,0.391055046
2014,Kansas,0.07896296296296296,238,2899360,0.262626263,0.595505618,0.4290659405
2014,Kentucky,0.12057702776265651,470,4413057,0.537931034,0.67238422,0.605157627
2014,Louisiana,0.11664659843467791,444,4647880,0.543352601,0.691699605,0.6175261030000001
2014,Maine,0.10239213056114464,116,1330719,0.260869565,0.597701149,0.42928535700000003
2014,Maryland,0.0892539245832659,275,5967295,0.272058824,0.510638298,0.39134856100000004
2014,Massachusetts,0.10273302459069858,130,6749911,0.129032258,0.241525424,0.185278841
2014,Michigan,0.09980806142034548,671,9915767,0.284246575,0.553672316,0.41895944549999997
2014,Minnesota,0.07437148681203286,308,5453109,0.198757764,0.525714286,0.362236025
2014,Mississippi,0.11032977691561591,251,2992400,0.49382716,0.705685619,0.5997563895
2014,Missouri,0.10416068866571018,588,6060930,0.375,0.627906977,0.5014534884999999
2014,Montana,0.08680885749218856,149,1022867,0.333333333,0.664974619,0.499153976
2014,Nebraska,0.07188686065425628,125,1881145,0.183673469,0.613861386,0.3987674275
2014,Nevada,0.09951193058568329,309,2833013,0.403225806,0.576837416,0.49003161100000003
2014,New Hampshire,0.08947627647348547,110,1328743,0.125,0.539267016,0.332133508
2014,New Jersey,0.09566236811254396,189,8925001,0.096938776,0.296610169,0.1967744725
2014,New Mexico,0.10586503623188406,244,2083024,0.353535354,0.597142857,0.4753391055
2014,New York,0.10070433088565862,474,19718515,0.082191781,0.347068146,0.21462996350000002
2014,North Carolina,0.10498468393205235,760,9934399,0.378746594,0.630456853,0.5046017235
2014,North Dakota,0.061951538965291424,85,739904,0.291666667,0.690265487,0.490966077
2014,Ohio,0.11094508778483377,744,11594408,0.289634146,0.558039553,0.4238368495
2014,Oklahoma,0.12101223314943632,435,3877499,0.451428571,0.634581105,0.543004838
2014,Oregon,0.10395172279540588,422,3968371,0.339285714,0.594462541,0.4668741275
2014,Pennsylvania,0.10722263588979895,897,12790565,0.23872679,0.560416667,0.3995717285
2014,Rhode Island,0.10011035787482264,14,1054480,0.129032258,0.195121951,0.1620771045
2014,South Carolina,0.11241781646448745,470,4828430,0.494252874,0.678756477,0.5865046755
2014,South Dakota,0.06941401971522454,70,852561,0.375,0.587155963,0.4810779815
2014,Tennessee,0.13175675675675674,644,6544663,0.502439024,0.683080808,0.592759916
2014,Texas,0.08514891065360783,1789,26944751,0.388429752,0.596123418,0.49227658500000004
2014,Utah,0.08833827093994075,278,2941836,0.241134752,0.583732057,0.4124334045
2014,Vermont,0.09170442118418998,55,626984,0.318181818,0.509803922,0.41399287
2014,Virginia,0.08945446735395189,626,8317372,0.33992094899999997,0.620689655,0.480305302
2014,Washington,0.09152950622240064,551,7054196,0.305660377,0.550351288,0.4280058325
2014,West Virginia,0.14367721830408398,217,1848514,0.443037975,0.65,0.5465189875
2014,Wisconsin,0.09320943531093638,352,5758377,0.22807017500000001,0.523411371,0.37574077300000003
2014,Wyoming,0.08375634517766498,78,583642,0.583333333,0.666666667,0.625
2015,Alabama,0.12935131663455363,528,4853875,0.575,0.738983051,0.6569915255
2015,Alaska,0.09052690582959641,123,737709,0.510638298,0.642857143,0.5767477205
2015,Arizona,0.09356950327300731,707,6817565,0.391585761,0.605997932,0.49879184649999997
2015,Arkansas,0.11564758741941786,342,2977853,0.5234375,0.61247216,0.56795483
2015,California,0.10384830786462917,1559,38993940,0.164149043,0.439823566,0.30198630449999997
2015,Colorado,0.08662305436498985,541,5448819,0.286290323,0.556213018,0.4212516705
2015,Connecticut,0.0941016024548244,101,3584730,0.077669903,0.341637011,0.209653457
2015,Delaware,0.10130065032516258,55,944076,0.371428571,0.482758621,0.42709359599999996
2015,District of Columbia,0.08510094556606185,10,670377,NA,NA,NA
2015,Florida,0.10462056625618356,1630,20244914,0.317105263,0.56809816,0.44260171150000005
2015,Georgia,0.1018134149005899,823,10199398,0.466237942,0.673956262,0.5700971020000001
2015,Hawaii,0.07385565852288684,37,1425157,0.046511628,0.265822785,0.1561672065
2015,Idaho,0.08807017543859649,215,1652828,0.384615385,0.658362989,0.521489187
2015,Illinois,0.0869316010699274,495,12839047,0.186206897,0.410997204,0.2986020505
2015,Indiana,0.10420168067226891,517,6612768,0.356382979,0.582901554,0.46964226649999996
2015,Iowa,0.08223201174743025,193,3121997,0.26,0.501501502,0.380750751
2015,Kansas,0.08203535176758837,224,2906721,0.281553398,0.521390374,0.401471886
2015,Kentucky,0.12229800023118714,499,4424611,0.489932886,0.679425837,0.5846793615
2015,Louisiana,0.1280500971712373,468,4668960,0.510948905,0.68034188,0.5956453925
2015,Maine,0.09737196765498653,124,1329453,0.265306122,0.61827957,0.441792846
2015,Maryland,0.08714262639315135,241,5994983,0.198275862,0.505720824,0.351998343
2015,Massachusetts,0.10942316160281815,112,6784240,0.071856287,0.223157895,0.147507091
2015,Michigan,0.10006791940230926,692,9917715,0.254966887,0.555054152,0.4050105195
2015,Minnesota,0.07816091954022988,304,5482435,0.193939394,0.481415929,0.3376776615
2015,Mississippi,0.11856974194636533,292,2989390,0.543478261,0.713864307,0.6286712839999999
2015,Missouri,0.11321279554937413,605,6076204,0.314655172,0.648780488,0.48171783
2015,Montana,0.09110738255033557,174,1032073,0.461538462,0.695652174,0.578595318
2015,Nebraska,0.07565202372042144,114,1893765,0.191489362,0.596590909,0.3940401355
2015,Nevada,0.109717868338558,293,2883758,0.367346939,0.581508516,0.47442772749999995
2015,New Hampshire,0.09507246376811594,107,1330111,0.258064516,0.548192771,0.4031286435
2015,New Jersey,0.09606481481481481,180,8935421,0.081218274,0.29222973,0.186724002
2015,New Mexico,0.10464591790708164,275,2080328,0.325396825,0.625668449,0.475532637
2015,New York,0.10202725157859754,421,19747183,0.066059226,0.323165705,0.1946124655
2015,North Carolina,0.10941283292978209,787,10035186,0.348214286,0.626168224,0.48719125500000005
2015,North Dakota,0.0665710774272839,76,756835,0.416666667,0.66,0.5383333335
2015,Ohio,0.10443551833176652,861,11605090,0.327433628,0.57208238,0.449758004
2015,Oklahoma,0.10831749744189446,468,3907414,0.461988304,0.628432956,0.54521063
2015,Oregon,0.1133587786259542,373,4024634,0.286486486,0.554592721,0.42053960349999997
2015,Pennsylvania,0.10414452709883103,932,12791904,0.29342723,0.54972752,0.42157737500000003
2015,Rhode Island,0.10779627492994891,26,1055607,0.111111111,0.37,0.2405555555
2015,South Carolina,0.11623193514275643,469,4894834,0.497297297,0.676840215,0.5870687560000001
2015,South Dakota,0.07009411434190195,73,857919,0.217391304,0.496062992,0.356727148
2015,Tennessee,0.1317763382202523,638,6595056,0.3930131,0.653158522,0.5230858110000001
2015,Texas,0.0916243124695398,1994,27429639,0.430203046,0.632887189,0.5315451175
2015,Utah,0.09390005335230305,313,2990632,0.241830065,0.578616352,0.4102232085
2015,Vermont,0.08948685857321652,57,626088,0.125,0.655172414,0.390086207
2015,Virginia,0.09074858757062147,630,8367587,0.37007874,0.62037037,0.49522455499999996
2015,Washington,0.09310084351000882,537,7160290,0.288461538,0.541818182,0.41513986
2015,West Virginia,0.14295462299556466,215,1841053,0.420289855,0.686346863,0.553318359
2015,Wisconsin,0.09144254278728606,424,5767891,0.201877934,0.573795181,0.3878365575
2015,Wyoming,0.0861430159318266,88,586555,0.393939394,0.661290323,0.5276148585
2016,Alabama,0.12989660696082714,550,4863300,0.646341463,0.711538462,0.6789399625
2016,Alaska,0.08937368050668543,113,741894,0.369565217,0.653061224,0.5113132204999999
2016,Arizona,0.0990649013980187,755,6931071,0.409090909,0.647715736,0.5284033225
2016,Arkansas,0.1258660508083141,331,2988248,0.510638298,0.625603865,0.5681210815
2016,California,0.10118521139218115,1595,39250017,0.182547643,0.428571429,0.305559536
2016,Colorado,0.08580745974590664,613,5540545,0.337164751,0.578831312,0.4579980315
2016,Connecticut,0.08600569695855922,107,3576452,0.07826087,0.358156028,0.218208449
2016,Delaware,0.09997488068324542,59,952065,0.428571429,0.571428571,0.5
2016,District of Columbia,0.0912708941363757,0,681170,NA,NA,NA
2016,Florida,0.11104659200884834,1672,20612439,0.353689567,0.591429784,0.4725596755
2016,Georgia,0.10540284360189574,871,10310371,0.47266881,0.659380692,0.566024751
2016,Hawaii,0.08188153310104529,34,1428557,0.172413793,0.220689655,0.196551724
2016,Idaho,0.09926184926184926,215,1683140,0.43902439,0.665427509,0.5522259495
2016,Illinois,0.08888417479847263,506,12801539,0.151898734,0.416742493,0.2843206135
2016,Indiana,0.10485133020344288,591,6633053,0.43814433,0.602380952,0.520262641
2016,Iowa,0.08113022800391663,228,3134693,0.205128205,0.568364611,0.38674640800000004
2016,Kansas,0.08523630280217483,257,2907289,0.258928571,0.567164179,0.413046375
2016,Kentucky,0.12574198654531066,495,4436974,0.518292683,0.692567568,0.6054301255
2016,Louisiana,0.11261872455902307,440,4681666,0.576687117,0.673151751,0.6249194339999999
2016,Maine,0.10351463587562038,107,1331479,0.185185185,0.593023256,0.38910422050000004
2016,Maryland,0.09064984919111599,247,6016447,0.208695652,0.481953291,0.3453244715
2016,Massachusetts,0.1048780487804878,140,6811779,0.047945205,0.274226804,0.1610860045
2016,Michigan,0.11046511627906977,717,9928300,0.295681063,0.590780809,0.44323093599999996
2016,Minnesota,0.07825301204819277,332,5519952,0.195121951,0.516351119,0.35573653499999996
2016,Mississippi,0.11886564762670958,268,2988726,0.594936709,0.726973684,0.6609551965
2016,Missouri,0.1150278293135436,650,6093000,0.377777778,0.634994206,0.506385992
2016,Montana,0.08979591836734693,162,1042520,0.404255319,0.65,0.5271276595000001
2016,Nebraska,0.08007981376787496,116,1907116,0.181818182,0.534653465,0.3582358235
2016,Nevada,0.12166588675713617,334,2940058,0.312883436,0.58110883,0.446996133
2016,New Hampshire,0.10176711896497317,123,1334795,0.245901639,0.590163934,0.4180327865
2016,New Jersey,0.10045297095656808,169,8944469,0.063694268,0.313207547,0.1884509075
2016,New Mexico,0.11084984884111522,243,2081015,0.355140187,0.563186813,0.45916349999999995
2016,New York,0.1038949410535741,490,19745289,0.092457421,0.356466877,0.224462149
2016,North Carolina,0.11402420105491778,788,10146788,0.389972145,0.639053254,0.5145126995
2016,North Dakota,0.062444719617901996,75,757952,0.333333333,0.584070796,0.4587020645
2016,Ohio,0.10956322215848562,926,11614373,0.320547945,0.602831595,0.46168977
2016,Oklahoma,0.11871405397434007,517,3923561,0.472049689,0.667170953,0.569610321
2016,Oregon,0.1095890410958904,414,4093465,0.310526316,0.609965636,0.460245976
2016,Pennsylvania,0.11205231089314906,976,12784227,0.270022883,0.559686888,0.4148548855
2016,Rhode Island,0.11425381466319315,26,1056426,0.125,0.329787234,0.227393617
2016,South Carolina,0.12155797101449275,525,4961119,0.475490196,0.700490998,0.587990597
2016,South Dakota,0.07178043631245602,83,865454,0.361111111,0.559055118,0.46008311449999995
2016,Tennessee,0.13083802583636966,675,6651194,0.43083004,0.65967366,0.5452518500000001
2016,Texas,0.09285901124771122,2016,27862596,0.430429129,0.61971313,0.5250711295
2016,Utah,0.0938221442423123,309,3051217,0.294117647,0.565310493,0.42971407
2016,Vermont,0.10599721059972106,64,624594,0.12,0.709677419,0.4148387095
2016,Virginia,0.09625366734371474,671,8411808,0.368421053,0.642451759,0.505436406
2016,Washington,0.0941560746999929,515,7288000,0.232931727,0.512331839,0.372631783
2016,West Virginia,0.14847968172776357,238,1831102,0.475609756,0.710714286,0.5931620209999999
2016,Wisconsin,0.09468247895944912,455,5778708,0.229946524,0.606774669,0.4183605965
2016,Wyoming,0.08718179770218518,87,585501,0.375,0.669642857,0.5223214285
2017,Alabama,0.13696545426875667,NA,NA,NA,NA,NA
2017,Alaska,0.08697047496790758,NA,NA,NA,NA,NA
2017,Arizona,0.103346650075316,NA,NA,NA,NA,NA
2017,Arkansas,0.11652340019102196,NA,NA,NA,NA,NA
2017,California,0.1051041329448581,NA,NA,NA,NA,NA
2017,Colorado,0.09315096881152213,NA,NA,NA,NA,NA
2017,Connecticut,0.09018593061146253,NA,NA,NA,NA,NA
2017,Delaware,0.12284588872476612,NA,NA,NA,NA,NA
2017,District of Columbia,0.09232392508572936,NA,NA,NA,NA,NA
2017,Florida,0.12450894301428109,NA,NA,NA,NA,NA
2017,Georgia,0.1042296072507553,NA,NA,NA,NA,NA
2017,Hawaii,0.08892921960072596,NA,NA,NA,NA,NA
2017,Idaho,0.0973377703826955,NA,NA,NA,NA,NA
2017,Illinois,0.09262622593534327,NA,NA,NA,NA,NA
2017,Indiana,0.11813692976637925,NA,NA,NA,NA,NA
2017,Iowa,0.09188904955961615,NA,NA,NA,NA,NA
2017,Kansas,0.09652437602052717,NA,NA,NA,NA,NA
2017,Kentucky,0.13945578231292516,NA,NA,NA,NA,NA
2017,Louisiana,0.14443266171792152,NA,NA,NA,NA,NA
2017,Maine,0.10736709920468815,NA,NA,NA,NA,NA
2017,Maryland,0.09715781600598354,NA,NA,NA,NA,NA
2017,Massachusetts,0.0989791389258766,NA,NA,NA,NA,NA
2017,Michigan,0.11506645599033367,NA,NA,NA,NA,NA
2017,Minnesota,0.08239478363959692,NA,NA,NA,NA,NA
2017,Mississippi,0.12398867313915858,NA,NA,NA,NA,NA
2017,Missouri,0.11838421543794161,NA,NA,NA,NA,NA
2017,Montana,0.0994674454561072,NA,NA,NA,NA,NA
2017,Nebraska,0.08854338230449964,NA,NA,NA,NA,NA
2017,Nevada,0.11233539371136791,NA,NA,NA,NA,NA
2017,New Hampshire,0.10063447303489602,NA,NA,NA,NA,NA
2017,New Jersey,0.10552851182197497,NA,NA,NA,NA,NA
2017,New Mexico,0.12071097372488408,NA,NA,NA,NA,NA
2017,New York,0.1068115336397827,NA,NA,NA,NA,NA
2017,North Carolina,0.1150990099009901,NA,NA,NA,NA,NA
2017,North Dakota,0.07549361207897794,NA,NA,NA,NA,NA
2017,Ohio,0.11664319443293844,NA,NA,NA,NA,NA
2017,Oklahoma,0.1217632552404439,NA,NA,NA,NA,NA
2017,Oregon,0.12587677725118485,NA,NA,NA,NA,NA
2017,Pennsylvania,0.12011733827389223,NA,NA,NA,NA,NA
2017,Rhode Island,0.11733046286329386,NA,NA,NA,NA,NA
2017,South Carolina,0.1164414618663281,NA,NA,NA,NA,NA
2017,South Dakota,0.08147612156295224,NA,NA,NA,NA,NA
2017,Tennessee,0.13394109396914447,NA,NA,NA,NA,NA
2017,Texas,0.10597735597735598,NA,NA,NA,NA,NA
2017,Utah,0.10173010380622838,NA,NA,NA,NA,NA
2017,Vermont,0.10709296911376688,NA,NA,NA,NA,NA
2017,Virginia,0.09940840904289035,NA,NA,NA,NA,NA
2017,Washington,0.10680355501072633,NA,NA,NA,NA,NA
2017,West Virginia,0.1542454579162032,NA,NA,NA,NA,NA
2017,Wisconsin,0.09546953653879535,NA,NA,NA,NA,NA
2017,Wyoming,0.08784242698664252,NA,NA,NA,NA,NA
2018,Alabama,0.13498836307214895,552,4887871,NA,NA,NA
2018,Alaska,0.09564254062038405,107,737438,NA,NA,NA
2018,Arizona,0.10977292685986702,802,7171646,NA,NA,NA
2018,Arkansas,0.12255367661029831,345,3013825,NA,NA,NA
2018,California,0.10903558448144704,1629,39557045,NA,NA,NA
2018,Colorado,0.09213226909920183,660,5695564,NA,NA,NA
2018,Connecticut,0.09219253363653591,119,3572665,NA,NA,NA
2018,Delaware,0.1125776397515528,49,967171,NA,NA,NA
2018,District of Columbia,0.1015968525804212,NA,NA,NA,NA,NA
2018,Florida,0.12828903432616534,1869,21299325,NA,NA,NA
2018,Georgia,0.11160958529379582,987,10519475,NA,NA,NA
2018,Hawaii,0.09072349113181064,26,1420491,NA,NA,NA
2018,Idaho,0.10292909937038051,242,1754208,NA,NA,NA
2018,Illinois,0.10154021677124929,573,12741080,NA,NA,NA
2018,Indiana,0.11920707206000536,588,6691878,NA,NA,NA
2018,Iowa,0.08491719462042903,231,3156145,NA,NA,NA
2018,Kansas,0.10419790104947527,292,2911505,NA,NA,NA
2018,Kentucky,0.14375743162901308,509,4468402,NA,NA,NA
2018,Louisiana,0.13904913467276706,467,4659978,NA,NA,NA
2018,Maine,0.1110078959591268,147,1338404,NA,NA,NA
2018,Maryland,0.09317380498237096,260,6042718,NA,NA,NA
2018,Massachusetts,0.1067175572519084,148,6902149,NA,NA,NA
2018,Michigan,0.12204221894943544,806,9995915,NA,NA,NA
2018,Minnesota,0.08997322225528116,356,5611179,NA,NA,NA
2018,Mississippi,0.13746724890829695,313,2986530,NA,NA,NA
2018,Missouri,0.11828132658062408,726,6126452,NA,NA,NA
2018,Montana,0.10830395613004308,160,1062305,NA,NA,NA
2018,Nebraska,0.08881987577639752,145,1929268,NA,NA,NA
2018,Nevada,0.12248743718592965,367,3034392,NA,NA,NA
2018,New Hampshire,0.10326566637246248,135,1356458,NA,NA,NA
2018,New Jersey,0.11187890753537348,190,8908520,NA,NA,NA
2018,New Mexico,0.12130356065178033,281,2095428,NA,NA,NA
2018,New York,0.10924562358536516,445,19542209,NA,NA,NA
2018,North Carolina,0.11963979416809606,873,10383620,NA,NA,NA
2018,North Dakota,0.07653520619484963,75,760077,NA,NA,NA
2018,Ohio,0.1284965034965035,962,11689442,NA,NA,NA
2018,Oklahoma,0.12724084177708495,465,3943079,NA,NA,NA
2018,Oregon,0.1293976317144328,427,4190713,NA,NA,NA
2018,Pennsylvania,0.12756933115823818,1025,12807060,NA,NA,NA
2018,Rhode Island,0.10736918341481079,12,1057315,NA,NA,NA
2018,South Carolina,0.1171933784800602,493,5084127,NA,NA,NA
2018,South Dakota,0.07478236049664622,86,882235,NA,NA,NA
2018,Tennessee,0.15051221434200157,690,6770010,NA,NA,NA
2018,Texas,0.10979606700655499,2263,28701845,NA,NA,NA
2018,Utah,0.1056127852122846,339,3161105,NA,NA,NA
2018,Vermont,0.10822510822510822,67,626299,NA,NA,NA
2018,Virginia,0.10689349985249287,679,8517685,NA,NA,NA
2018,Washington,0.10063823163138232,599,7535591,NA,NA,NA
2018,West Virginia,0.164559585492228,257,1805832,NA,NA,NA
2018,Wisconsin,0.09759547383309759,420,5813568,NA,NA,NA
2018,Wyoming,0.09033136631865638,108,577737,NA,NA,NA
2019,Alabama,0.14518925166136953,543,4903185,NA,NA,NA
2019,Alaska,0.10362517099863201,117,731545,NA,NA,NA
2019,Arizona,0.1214017521902378,809,7278717,NA,NA,NA
2019,Arkansas,0.14008374571754853,341,3017804,NA,NA,NA
2019,California,0.10928013876843018,1586,39512223,NA,NA,NA
2019,Colorado,0.09892145113846824,647,5758736,NA,NA,NA
2019,Connecticut,0.09570810690917156,115,3565287,NA,NA,NA
2019,Delaware,0.12002110261144816,37,973764,NA,NA,NA
2019,District of Columbia,0.09835423197492163,12,705749,NA,NA,NA
2019,Florida,0.13584694701534256,1808,21477737,NA,NA,NA
2019,Georgia,0.1431092807765848,955,10617423,NA,NA,NA
2019,Hawaii,0.10009170706144373,39,1415872,NA,NA,NA
2019,Idaho,0.11905206195185669,217,1787065,NA,NA,NA
2019,Illinois,0.10850869167429095,540,12671821,NA,NA,NA
2019,Indiana,0.1215028901734104,570,6732219,NA,NA,NA
2019,Iowa,0.09972012024463564,233,3155070,NA,NA,NA
2019,Kansas,0.11168924374271104,291,2913314,NA,NA,NA
2019,Kentucky,0.14323979591836736,445,4467673,NA,NA,NA
2019,Louisiana,0.15620247664566586,446,4648794,NA,NA,NA
2019,Maine,0.11148011848128535,138,1344212,NA,NA,NA
2019,Maryland,0.09913742860473249,260,6045680,NA,NA,NA
2019,Massachusetts,0.10674082902926765,142,6892503,NA,NA,NA
2019,Michigan,0.1304726850058117,742,9986857,NA,NA,NA
2019,Minnesota,0.09815181518151815,350,5639632,NA,NA,NA
2019,Mississippi,0.14026698545526997,308,2976149,NA,NA,NA
2019,Missouri,0.12658051966096984,681,6137428,NA,NA,NA
2019,Montana,0.11625,172,1068778,NA,NA,NA
2019,Nebraska,0.09420982228167399,154,1934408,NA,NA,NA
2019,Nevada,0.12654545454545454,354,3080156,NA,NA,NA
2019,New Hampshire,0.10943722943722944,132,1359711,NA,NA,NA
2019,New Mexico,0.12714019325309375,284,2096829,NA,NA,NA
2019,New York,0.11068647245457168,455,19453561,NA,NA,NA
2019,North Carolina,0.12055054579971523,781,10488084,NA,NA,NA
2019,North Dakota,0.0721724830988489,79,762062,NA,NA,NA
2019,Ohio,0.1331959392412793,980,11689100,NA,NA,NA
2019,Oklahoma,0.12702835600721193,473,3956971,NA,NA,NA
2019,Oregon,0.128068124895642,466,4217737,NA,NA,NA
2019,Pennsylvania,0.12231100184388445,964,12801989,NA,NA,NA
2019,Rhode Island,0.1256657789613848,27,1059361,NA,NA,NA
2019,South Carolina,0.11230636833046471,532,5148714,NA,NA,NA
2019,South Dakota,0.0865621156211562,92,884659,NA,NA,NA
2019,Tennessee,0.1519028871391076,746,6829174,NA,NA,NA
